fold,epoch,model,train_loss,train_acc,val_loss,val_acc,val_f1,zone_mae_mm
2,7,single,1.1978843375148935,0.6581196581196581,1.104943327109019,0.7333333333333333,0.6374741200828157,
2,8,single,1.138084357110863,0.6324786324786325,1.1154985984166463,0.6333333333333333,0.49115646258503404,
2,9,single,1.089646654506015,0.7008547008547008,0.9977590044339498,0.7,0.6009456264775414,
2,10,single,1.0620352401692643,0.6495726495726496,0.9434553464253743,0.7,0.6066666666666668,
2,11,single,1.0914603487039223,0.6324786324786325,1.0875748018423717,0.7666666666666667,0.7363143631436314,
2,12,single,0.9757460939069079,0.7264957264957265,0.9400802910327911,0.6333333333333333,0.5670362158167036,
2,13,single,0.9955712136549827,0.6666666666666666,0.9329596638679505,0.6333333333333333,0.5743089430894309,
2,14,single,1.0003613122762778,0.6752136752136753,0.909182220697403,0.6666666666666666,0.6594017094017095,
2,15,single,0.9899859861430959,0.6752136752136753,0.9061161756515503,0.7333333333333333,0.7307692307692307,
3,1,single,1.286953058788332,0.559322033898305,0.9509945532371258,0.6896551724137931,0.5814380044020543,
3,2,single,1.05527449538142,0.652542372881356,0.834965588717625,0.6551724137931034,0.5586206896551725,
3,3,single,0.9829333363953283,0.7033898305084746,0.8711489212924036,0.6206896551724138,0.596551724137931,
3,4,single,0.9702375624644555,0.6779661016949152,0.8318196596770451,0.6896551724137931,0.6002405773857258,
3,5,single,0.8495306932067467,0.788135593220339,0.7268203168079771,0.6896551724137931,0.6655172413793103,
3,6,single,0.9868526084948395,0.711864406779661,0.8112891265030565,0.6896551724137931,0.6561816652649286,
3,7,single,0.94125548611253,0.7372881355932204,0.8373205702880333,0.7241379310344828,0.6759516345723242,
3,8,single,0.9545583174390307,0.7288135593220338,0.7906038072602503,0.5862068965517241,0.5692307692307693,
3,9,single,0.7185106208011255,0.7966101694915254,0.7820665856887554,0.6206896551724138,0.5951579959149346,
3,10,single,0.8119634230763225,0.7796610169491526,0.7898797259248537,0.6206896551724138,0.5979664014146773,
3,11,single,0.7125259337283797,0.7711864406779662,0.8082835191282732,0.6896551724137931,0.6510673234811165,
3,12,single,0.7921366442815733,0.788135593220339,0.8556218856367571,0.6896551724137931,0.6546607095123536,
3,13,single,0.6285672007854712,0.8050847457627118,0.8523086915756094,0.6896551724137931,0.6780207457246987,
3,14,single,0.7823483953410286,0.7372881355932204,0.8424508273601532,0.6551724137931034,0.65311986863711,
3,15,single,0.6743975025996313,0.788135593220339,0.8414127446454147,0.6206896551724138,0.6284261715296198,
4,1,single,1.0741665388567974,0.576271186440678,0.7145872784071955,0.7931034482758621,0.7496792301523657,
4,2,single,0.9110487433687106,0.6779661016949152,0.7538739376027008,0.6206896551724138,0.5358262427227944,
4,3,single,1.033702957933232,0.6949152542372882,0.7409088467729503,0.7241379310344828,0.7184952978056426,
4,4,single,0.7602493285627688,0.7796610169491526,0.690053957803496,0.7586206896551724,0.7446360153256704,
4,5,single,0.8655558440644863,0.7288135593220338,0.7622475901554371,0.7586206896551724,0.7701149425287357,
4,6,single,0.7627128637948278,0.7542372881355932,0.68870559180605,0.7931034482758621,0.7545836837678721,
4,7,single,0.6920893760555882,0.788135593220339,0.6933437524170711,0.6896551724137931,0.6810344827586207,
4,8,single,0.7987675112435373,0.7711864406779662,0.739022551425572,0.7241379310344828,0.7168877099911583,
4,9,single,0.6911276313713042,0.847457627118644,0.658019113643416,0.7586206896551724,0.7515325670498084,
4,10,single,0.7239704398533046,0.8050847457627118,0.6833375335253519,0.7241379310344828,0.7168877099911583,
4,11,single,0.6033824269296759,0.8135593220338984,0.7393954961464323,0.7241379310344828,0.7168877099911583,
4,12,single,0.609292078321263,0.8389830508474576,0.6896162413317581,0.7241379310344828,0.7168877099911583,
4,13,single,0.5671416281138436,0.8389830508474576,0.6903573490422348,0.7241379310344828,0.7168877099911583,
4,14,single,0.6033185376959332,0.8135593220338984,0.7159573502581695,0.7241379310344828,0.7168877099911583,
4,15,single,0.595208489036156,0.8305084745762712,0.7257919594131667,0.7241379310344828,0.7168877099911583,
5,1,single,1.0443501060796996,0.652542372881356,0.4405137213139698,0.8620689655172413,0.8307634800485937,
5,2,single,0.8741772189988928,0.7372881355932204,0.5395098400527033,0.7931034482758621,0.8230595127146851,
5,3,single,0.8133421358415636,0.7542372881355932,0.45933016672216614,0.7931034482758621,0.7705168394823568,
5,4,single,0.7307547949633356,0.788135593220339,0.710931091729937,0.6896551724137931,0.713780472401162,
5,5,single,0.7782810225577678,0.7627118644067796,0.37086921365096653,0.896551724137931,0.8885019284377745,
5,6,single,0.8930976778205674,0.7372881355932204,0.496069166167029,0.7931034482758621,0.808134394341291,
5,7,single,0.7850830046049619,0.7796610169491526,0.5793338479666874,0.8275862068965517,0.8603381706829982,
5,8,single,0.6804573522028277,0.788135593220339,0.5930515573970203,0.7586206896551724,0.7737274220032841,
5,9,single,0.6985463193159992,0.8135593220338984,0.4900902582910554,0.8620689655172413,0.8307634800485937,
5,10,single,0.7772847203127409,0.7966101694915254,0.4847316253801872,0.7931034482758621,0.813136288998358,
5,11,single,0.6568514081507416,0.788135593220339,0.4968984242657135,0.6896551724137931,0.7239886550231378,
5,12,single,0.6105494329516413,0.8305084745762712,0.5465898720611786,0.7241379310344828,0.7469771607702642,
5,13,single,0.5322241519846148,0.864406779661017,0.4982681515273349,0.7931034482758621,0.813136288998358,
5,14,single,0.5239504472178927,0.8220338983050848,0.5057345706455666,0.7931034482758621,0.813136288998358,
5,15,single,0.5499794353746762,0.847457627118644,0.49921471497108194,0.7931034482758621,0.813136288998358,
1,1,dual,1.7537679459549422,0.6324786324786325,0.6132650800049305,0.7333333333333333,0.7338624338624339,
1,2,dual,1.7001721846242237,0.7521367521367521,1.0495543332770467,0.7,0.658119658119658,
1,3,dual,1.8453622664141858,0.7350427350427351,0.6172612190246582,0.8333333333333334,0.8084656084656084,
1,4,dual,1.3295010409803472,0.7948717948717948,0.6213693433751662,0.7666666666666667,0.7348717948717949,
1,5,dual,1.3559825571938458,0.7435897435897436,0.6167469224582116,0.8333333333333334,0.7907407407407407,
1,6,dual,1.3529466456837125,0.811965811965812,0.6395258662601312,0.8333333333333334,0.8233333333333334,
1,7,dual,1.4317592953005407,0.6239316239316239,0.5338814730445544,0.8666666666666667,0.8676216285972385,
1,8,dual,1.3185117631895928,0.7948717948717948,0.5374860222140948,0.8333333333333334,0.7942087542087541,
1,9,dual,1.3367718335909722,0.7948717948717948,0.7666411958634853,0.7333333333333333,0.7060561660561661,
1,10,dual,1.3071862265595005,0.7863247863247863,0.5479540169239044,0.8333333333333334,0.8083623693379792,
1,11,dual,1.222099809565096,0.7606837606837606,0.5309209285924832,0.8666666666666667,0.8360679970436069,
1,12,dual,1.0630495525323427,0.8632478632478633,0.5443717176715533,0.8333333333333334,0.7946897546897547,
1,13,dual,1.1585072370675893,0.8547008547008547,0.5491916555911303,0.8333333333333334,0.7946897546897547,
1,14,dual,1.103169398684787,0.8290598290598291,0.5531739179044962,0.8333333333333334,0.7946897546897547,
1,15,dual,1.1890708814319382,0.7948717948717948,0.5525142925481001,0.8333333333333334,0.7946897546897547,
2,1,dual,1.6662555864224067,0.6923076923076923,0.6461514052003622,0.8666666666666667,0.8358008658008659,
2,2,dual,1.5182891162032754,0.7777777777777778,0.667319217386345,0.8333333333333334,0.8451851851851852,
2,3,dual,1.3085541615628788,0.7606837606837606,0.7933824118226767,0.7666666666666667,0.7755494505494506,
2,4,dual,1.2435195597573223,0.7948717948717948,0.6536408440520366,0.8,0.8095238095238095,
2,5,dual,1.1201621756339684,0.8376068376068376,1.062067730228106,0.7333333333333333,0.7079365079365079,
2,6,dual,1.140389945771959,0.811965811965812,0.7608723965783913,0.7666666666666667,0.7678787878787879,
2,7,dual,1.14957709903391,0.7692307692307693,0.8096485659480095,0.7666666666666667,0.773888888888889,
2,8,dual,0.9934926806097357,0.8888888888888888,0.6948690768952172,0.8333333333333334,0.8188034188034189,
2,9,dual,0.9012869337939808,0.8974358974358975,0.6898467450092236,0.8333333333333334,0.8333333333333334,
2,10,dual,0.9914500570704794,0.8717948717948718,0.7894484973202149,0.8,0.8002849002849004,
2,11,dual,0.9171543140441943,0.8717948717948718,0.7978826116770505,0.8,0.8002849002849004,
2,12,dual,0.9430094098942912,0.8547008547008547,0.7020690659061074,0.8333333333333334,0.8411447811447811,
2,13,dual,0.9451103495736407,0.8717948717948718,0.7218073387319843,0.8,0.8077477477477478,
2,14,dual,0.8919359025282737,0.8632478632478633,0.7156353498498599,0.7666666666666667,0.7666666666666667,
2,15,dual,0.7709000314402784,0.8974358974358975,0.7133091807986299,0.7666666666666667,0.7666666666666667,
3,1,dual,1.532618172593036,0.7372881355932204,0.9415391327749039,0.6551724137931034,0.6575895875591616,
3,2,dual,1.3715301277273793,0.7542372881355932,0.9066261850811285,0.7586206896551724,0.7571428571428571,
3,3,dual,1.3506365006757994,0.8220338983050848,0.6268110579714693,0.6896551724137931,0.6998146464293208,
3,4,dual,1.155770280098511,0.7966101694915254,0.4578659251846116,0.8275862068965517,0.8240495137046862,
3,5,dual,1.2363687893849309,0.8305084745762712,0.5744888940504913,0.7586206896551724,0.7631957976785564,
3,6,dual,1.0854175809328839,0.8305084745762712,0.5648245657312458,0.7931034482758621,0.7958638441397063,
3,7,dual,1.1198014606863766,0.7966101694915254,0.4479554696329709,0.7931034482758621,0.7826702033598586,
3,8,dual,1.1943022828486005,0.8389830508474576,0.8512346929517286,0.7586206896551724,0.742775041050903,
3,9,dual,1.1001629162642916,0.847457627118644,0.5066623807210346,0.8275862068965517,0.8206896551724138,
3,10,dual,1.1211775137206255,0.8559322033898306,0.5047507229550131,0.8275862068965517,0.8298029556650246,
3,11,dual,1.014514461412268,0.8389830508474576,0.380432334054133,0.8620689655172413,0.8668582375478927,
3,12,dual,0.8600039002248796,0.8898305084745762,0.4073556846585767,0.8275862068965517,0.8149285113540791,
3,13,dual,0.9121789545831034,0.9067796610169492,0.48306093647562226,0.8275862068965517,0.8149285113540791,
3,14,dual,0.8755427028163004,0.8728813559322034,0.47415191603117973,0.8275862068965517,0.8149285113540791,
3,15,dual,0.7947809927291789,0.923728813559322,0.46228187813841065,0.8275862068965517,0.8149285113540791,
4,1,dual,1.717530071735382,0.7457627118644068,0.753092543832187,0.6896551724137931,0.7195750609543713,
4,2,dual,1.4017462548563036,0.8135593220338984,0.5186677551346606,0.8275862068965517,0.8141226589502452,
4,3,dual,1.14902840529458,0.8559322033898306,0.45008419784877834,0.7931034482758621,0.790073145245559,
4,4,dual,1.1506088977142916,0.8728813559322034,0.6584838370567766,0.7931034482758621,0.7827586206896552,
4,5,dual,1.2080083971811553,0.788135593220339,0.8628666426922227,0.6896551724137931,0.7103448275862069,
4,6,dual,1.1914143486548279,0.7966101694915254,0.5877318226828657,0.8620689655172413,0.8563218390804598,
4,7,dual,1.1208069536645533,0.8813559322033898,0.4923064538823633,0.8620689655172413,0.8563218390804598,
4,8,dual,0.9113859054395708,0.8898305084745762,0.41622739185675467,0.8620689655172413,0.8551724137931035,
4,9,dual,0.9825024061788947,0.864406779661017,0.4589365888386965,0.8275862068965517,0.8275862068965517,
4,10,dual,0.8809593841433525,0.9067796610169492,0.46135192306648043,0.8275862068965517,0.8209843796050693,
4,11,dual,0.8687353270538782,0.8983050847457628,0.4876364728692791,0.8620689655172413,0.8551724137931035,
4,12,dual,0.6884657458986266,0.9152542372881356,0.5667967366713003,0.8275862068965517,0.8199271371685165,
4,13,dual,0.8402073595483425,0.9067796610169492,0.5747756600733204,0.8275862068965517,0.8210765624558729,
4,14,dual,0.8583610151278771,0.9067796610169492,0.5638190017740146,0.8620689655172413,0.8563218390804598,
4,15,dual,0.8138276457281436,0.8983050847457628,0.5586012567730685,0.8620689655172413,0.8563218390804598,
5,1,dual,1.9348172257512302,0.5508474576271186,0.2837246561358715,0.9310344827586207,0.9330554502968296,
5,2,dual,1.5020240706912542,0.711864406779661,0.5268896972310955,0.7931034482758621,0.822112753147236,
5,3,dual,1.2380076113898875,0.8135593220338984,0.35798888961816655,0.8275862068965517,0.8593322386425835,
5,4,dual,1.2167481775000943,0.7966101694915254,0.5281761774215205,0.7931034482758621,0.8349753694581281,
5,5,dual,1.1012077504547977,0.8135593220338984,0.3894887310934478,0.896551724137931,0.866447728516694,
5,6,dual,1.2328032891629106,0.7457627118644068,0.4447365355645788,0.8620689655172413,0.8725987070814657,
5,7,dual,1.1124526014772511,0.8389830508474576,0.2639007141877865,0.896551724137931,0.896551724137931,
5,8,dual,0.9389575245016712,0.864406779661017,0.41702480389383334,0.8620689655172413,0.8356195528609323,
5,9,dual,1.0010518454394097,0.8559322033898306,0.29801335365607823,0.9310344827586207,0.9330554502968296,
5,10,dual,0.9813211436493922,0.8305084745762712,0.43450228959835807,0.8620689655172413,0.8768406337371855,
5,11,dual,0.8220688680471,0.864406779661017,0.36184975119500323,0.896551724137931,0.907544723878662,
5,12,dual,0.7981024965391321,0.8898305084745762,0.29268822960298635,0.896551724137931,0.896551724137931,
5,13,dual,0.8125508719329106,0.8389830508474576,0.26642244566103507,0.896551724137931,0.896551724137931,
5,14,dual,0.7763812910702269,0.8813559322033898,0.2640089778036907,0.896551724137931,0.896551724137931,
5,15,dual,0.8251367417179932,0.8813559322033898,0.26513915920052034,0.896551724137931,0.896551724137931,
1,1,triple,1.7861966847354531,0.7692307692307693,0.42206929822762806,0.9,0.8742160278745644,4.685111530819637
1,2,triple,1.4923684074837937,0.8034188034188035,0.4053228879968325,0.9,0.8682539682539683,4.101595307479522
1,3,triple,1.1431401318464525,0.8290598290598291,0.4085136455173294,0.8666666666666667,0.8538457748213847,4.128709223054915
1,4,triple,1.0780795726001773,0.8632478632478633,0.38081396597748,0.9,0.895959595959596,4.000681384490508
1,5,triple,1.1009403984261374,0.8632478632478633,0.6866043054653953,0.8333333333333334,0.8114163614163615,4.286972292028895
1,6,triple,1.2214250157022069,0.8547008547008547,0.4087421943123142,0.9,0.8941798941798942,3.9095282414790176
1,7,triple,0.9061669564654684,0.905982905982906,0.5102313744835556,0.8333333333333334,0.7727272727272727,4.1745395099353
1,8,triple,0.9654720812781244,0.8888888888888888,0.3991224287233005,0.9333333333333333,0.9281842818428184,4.056532577518391
1,9,triple,0.7624673573379843,0.905982905982906,0.43462204638247687,0.9,0.8682539682539683,4.026135954430816
1,10,triple,0.9310025091354663,0.8974358974358975,0.3420591842693587,0.9,0.8682539682539683,4.007584724489232
1,11,triple,0.7600453154653566,0.905982905982906,0.3178654104160766,0.9333333333333333,0.9281842818428184,4.023210458607769
1,12,triple,0.7762765707368524,0.905982905982906,0.2989692733467867,0.9333333333333333,0.9281842818428184,3.9941226247409616
1,13,triple,0.7178493851525152,0.905982905982906,0.323774242385601,0.9333333333333333,0.9281842818428184,4.005420963351824
1,14,triple,0.768922831512924,0.9145299145299145,0.31545277472274996,0.9333333333333333,0.9281842818428184,3.990450262206764
1,15,triple,0.7774686291177049,0.8974358974358975,0.3110445340164006,0.9333333333333333,0.9281842818428184,3.9809375202469965
2,1,triple,1.5409940297787006,0.7606837606837606,0.3267849339172244,0.9,0.8957264957264958,5.314999662697863
2,2,triple,1.2476532905657067,0.8717948717948718,0.29839508831501005,0.9333333333333333,0.9306943306943307,4.782986356519143
2,3,triple,1.104712754742712,0.8547008547008547,0.3759613897961875,0.9333333333333333,0.9296296296296297,4.6679069663091015
2,4,triple,0.9811078564733522,0.9230769230769231,0.4768185020424426,0.8666666666666667,0.8748148148148148,4.293532256066266
2,5,triple,0.8806172098614212,0.8717948717948718,0.30975805640531084,0.9,0.9,4.397271456399864
2,6,triple,0.892661622701547,0.8974358974358975,0.31910599673477313,0.8666666666666667,0.8803703703703704,4.339644871475604
2,7,triple,0.8774435403000596,0.9145299145299145,0.47248491157467165,0.8666666666666667,0.8660968660968661,4.436993667875527
2,8,triple,1.0001359882517757,0.8461538461538461,0.3153787795919925,0.8666666666666667,0.8608058608058609,4.222692351904738
2,9,triple,0.7724004115304376,0.905982905982906,0.24804979749800016,0.9333333333333333,0.9296296296296297,4.271835987725848
2,10,triple,0.721243038518816,0.8717948717948718,0.340362886339426,0.9,0.8957264957264958,4.359420056257335
2,11,triple,0.6789839549197091,0.9145299145299145,0.3114435590803623,0.9,0.8997597597597597,4.201523742727124
2,12,triple,0.6696928933135464,0.8974358974358975,0.3285392380785197,0.9,0.8997597597597597,4.180827377362823
2,13,triple,0.6994237892138653,0.8974358974358975,0.33290180132413905,0.9,0.8997597597597597,4.166158880023209
2,14,triple,0.46377299127415716,0.9401709401709402,0.3245281129454573,0.9,0.8997597597597597,4.1661190570318585
2,15,triple,0.6191263444658018,0.9230769230769231,0.31998151415027676,0.9,0.8997597597597597,4.170244114075518
3,1,triple,1.8250073275323642,0.6864406779661016,0.523108756233906,0.7931034482758621,0.8049055829228243,6.015926686927235
3,2,triple,1.2455034720695626,0.788135593220339,0.13546400851216808,0.9310344827586207,0.9273946360153257,4.676135475653956
3,3,triple,0.9933020951131643,0.9067796610169492,0.1804047440949442,0.9310344827586207,0.929153605015674,4.469362353021404
3,4,triple,0.9633732246140302,0.8983050847457628,0.15809254184493732,0.9310344827586207,0.9340167753960857,4.309208389177496
3,5,triple,0.9416205650669033,0.8983050847457628,0.14512427768605793,0.896551724137931,0.8967211725832416,4.1849028684549925
3,6,triple,0.9767328932628794,0.8898305084745762,0.1935109088903871,0.9310344827586207,0.9310344827586207,4.116694016270952
3,7,triple,0.7484198705119601,0.9067796610169492,0.19368040471755224,0.9310344827586207,0.9331492262526745,4.120697920148563
3,8,triple,0.709467934602398,0.9152542372881356,0.17183194460411524,0.9310344827586207,0.9331492262526745,3.952589490350718
3,9,triple,0.637783305624784,0.9152542372881356,0.19953045342117548,0.9310344827586207,0.9310344827586207,3.956706823653673
3,10,triple,0.6832439284455978,0.940677966101695,0.17646810839530722,0.896551724137931,0.8967211725832416,3.9237485626522073
3,11,triple,0.6077308148398237,0.940677966101695,0.19385250845667104,0.896551724137931,0.8967211725832416,3.955930990651177
3,12,triple,0.6337365907127575,0.9322033898305084,0.1707099731369265,0.896551724137931,0.9025429370256957,3.922138855406979
3,13,triple,0.6539016891334016,0.940677966101695,0.17318659333576417,0.896551724137931,0.9025429370256957,3.9040771548836375
3,14,triple,0.645577297119771,0.9067796610169492,0.16982045628387352,0.896551724137931,0.9025429370256957,3.930560186625601
3,15,triple,0.5988691058325566,0.9576271186440678,0.16955988051305557,0.896551724137931,0.9025429370256957,3.935344876478939
4,1,triple,1.7097253319570573,0.7457627118644068,0.16697708029171515,0.9655172413793104,0.9636363636363636,4.879603670305755
4,2,triple,1.1575672967454134,0.864406779661017,0.3694377353350664,0.896551724137931,0.8840848806366048,4.2548943201527605
4,3,triple,1.0339659925992206,0.8983050847457628,0.2652653959933026,0.8620689655172413,0.8498432601880878,4.335776680875478
4,4,triple,0.891671732825748,0.8983050847457628,0.28701013410142784,0.896551724137931,0.8995969547693684,4.335455887574523
4,5,triple,0.8410875890719689,0.8898305084745762,0.27911376291564827,0.896551724137931,0.8840848806366048,4.036618256746413
4,6,triple,0.6757739942710278,0.9576271186440678,0.3758690794608716,0.896551724137931,0.8840848806366048,3.8777624517931573
4,7,triple,0.7515026571513233,0.9152542372881356,0.3677390541656521,0.896551724137931,0.8840848806366048,3.805752858181927
4,8,triple,0.7443636194881746,0.923728813559322,0.2771910469144069,0.8620689655172413,0.8551724137931035,4.021143728660749
4,9,triple,0.6048948709237374,0.9491525423728814,0.33990369276304183,0.896551724137931,0.8840848806366048,3.7949340796592765
4,10,triple,0.5717992098149607,0.9491525423728814,0.34765370994613604,0.896551724137931,0.8840848806366048,3.8005770102104917
4,11,triple,0.5403271092701767,0.9491525423728814,0.35464269634143547,0.896551724137931,0.8840848806366048,3.8725407956104334
4,12,triple,0.47795143407785284,0.9661016949152542,0.4296333177882279,0.896551724137931,0.8840848806366048,3.772774486479281
4,13,triple,0.5272587994902821,0.9661016949152542,0.4165614012082846,0.896551724137931,0.8840848806366048,3.7452436971660914
4,14,triple,0.6179438371021869,0.9576271186440678,0.42502390574021587,0.896551724137931,0.8840848806366048,3.7372441202201316
4,15,triple,0.48117386019330916,0.9322033898305084,0.4264072709122737,0.896551724137931,0.8840848806366048,3.7384365915357365
5,1,triple,1.5259055480108423,0.7627118644067796,0.24098784980717405,0.9310344827586207,0.9334659593280282,5.343227318140521
5,2,triple,0.9608078447438902,0.923728813559322,0.18045380997375168,0.9310344827586207,0.9330554502968296,4.664990416624176
5,3,triple,0.7869208384368379,0.9152542372881356,0.44655621873921364,0.7931034482758621,0.8199731303179579,4.642061174867126
5,4,triple,0.841663896658663,0.864406779661017,0.27951482815089923,0.9310344827586207,0.9257078777684328,4.411853679646344
5,5,triple,1.0140703969587714,0.8389830508474576,0.2808036847875036,0.9310344827586207,0.9334659593280282,4.214893546943142
5,6,triple,0.8373255719572811,0.923728813559322,0.14094886535393267,0.9310344827586207,0.9257078777684328,4.253093647266877
5,7,triple,0.6413875703336829,0.9576271186440678,0.3943163927259116,0.8275862068965517,0.8533611981887844,4.458176112780921
5,8,triple,0.8326264540270224,0.8898305084745762,0.228208074699445,0.9655172413793104,0.9622331691297209,4.273184491280418
5,9,triple,0.665338289687189,0.9491525423728814,0.22524899886599903,0.9655172413793104,0.9622331691297209,4.250199046406652
5,10,triple,0.6830365225925283,0.940677966101695,0.22209027647201357,0.9655172413793104,0.9622331691297209,4.173375488787687
5,11,triple,0.5513568612731109,0.940677966101695,0.24683691864704776,0.9655172413793104,0.9622331691297209,4.103136795894182
5,12,triple,0.47791568682355395,0.9576271186440678,0.23191525698800025,0.9655172413793104,0.9622331691297209,4.038607568190466
5,13,triple,0.492521397138046,0.9576271186440678,0.2081871722856986,0.9655172413793104,0.9622331691297209,4.036944808897414
5,14,triple,0.5365751399579695,0.9322033898305084,0.2124991288633439,0.9655172413793104,0.9622331691297209,4.040653463052652
5,15,triple,0.5836820738800501,0.9322033898305084,0.2131202772243655,0.9655172413793104,0.9622331691297209,4.0432540365879195
